mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,delta_mfcc1_mean,delta_mfcc1_std,delta_mfcc2_mean,delta_mfcc2_std,delta_mfcc3_mean,delta_mfcc3_std,delta_mfcc4_mean,delta_mfcc4_std,delta_mfcc5_mean,delta_mfcc5_std,delta_mfcc6_mean,delta_mfcc6_std,delta_mfcc7_mean,delta_mfcc7_std,delta_mfcc8_mean,delta_mfcc8_std,delta_mfcc9_mean,delta_mfcc9_std,delta_mfcc10_mean,delta_mfcc10_std,delta_mfcc11_mean,delta_mfcc11_std,delta_mfcc12_mean,delta_mfcc12_std,delta_mfcc13_mean,delta_mfcc13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,tonnetz1_mean,tonnetz1_std,tonnetz2_mean,tonnetz2_std,tonnetz3_mean,tonnetz3_std,tonnetz4_mean,tonnetz4_std,tonnetz5_mean,tonnetz5_std,tonnetz6_mean,tonnetz6_std,zcr_mean,tempo,file,emotion
-358.33572,69.7964,165.63965,66.019554,70.68801,26.72215,22.185724,15.431828,14.909541,7.492832,8.315691,5.085663,-0.9000735,5.4928107,-3.4141903,5.738691,-2.3202822,5.2220426,-1.5230838,4.279406,-1.9636706,5.471416,-4.219436,6.4174323,-6.6806736,5.9631753,-2.2893907e-08,4.690443,5.723477e-09,3.1529198,1.4308692e-09,1.9970804,1.4308692e-09,1.3020501,-7.154346e-10,0.87812525,0.0,0.61325294,-3.577173e-10,0.6541458,4.4714663e-10,0.59921736,-5.3657595e-10,0.58464134,7.154346e-10,0.53769165,1.7885865e-09,0.6055587,-1.7885865e-10,0.71374655,-1.0731519e-09,0.67922235,0.26418832,0.3105406,21.928646453755906,7.307196222220104,1091.5422509110688,875.278620588008,1493.92452483238,2724.408090290576,0.4723373846846859,0.2339481966068663,0.23607923225781655,0.3746528302010338,0.08331098989917578,0.3682495230875453,0.00440943531860675,0.33970183356119954,0.042690582977136564,0.09425145567388606,0.06762037147209347,0.18029456240176453,0.035252953863465865,[67.99958882],Q4_3N2G21U7guk_2.wav,calm
-334.0717,71.37316,218.48628,56.873707,53.427727,25.225563,-1.478429,15.053009,13.778118,9.89543,10.718777,5.5852795,-0.9417824,5.467477,0.2413331,5.2242074,1.7433857,4.694529,-0.2543738,4.6828747,-0.39131084,4.6573496,-1.1385562,5.5552936,-3.806656,4.9347034,1.1429805e-08,4.290953,-5.7149023e-09,2.0747173,0.0,2.8344975,0.0,0.9144999,1.4287256e-09,1.2149248,-1.4287256e-09,0.82150143,-8.929535e-10,0.76548517,-7.143628e-10,0.596666,8.929535e-10,0.600846,0.0,0.58160293,3.571814e-10,0.5887664,-4.4647674e-10,0.6378369,1.0715442e-09,0.5932789,0.39804718,0.2896112,21.12583034614549,5.736551336450444,658.9002526082946,556.1939990941905,927.456027255969,1594.685431467649,-0.45407539561843663,0.13509649999723972,0.08402589561767437,0.22379779813925046,0.111704455617525,0.2794520806465229,0.08604266505473886,0.293049656261728,-0.0015093528626232366,0.1348500166810321,-0.017796581387689782,0.08284099860852827,0.028675093632958802,[67.99958882],Q1_3N2G21U7guk_5.wav,calm
-372.9324,59.531746,183.98761,55.511868,77.14159,22.608906,18.74283,13.088574,10.862289,7.0160027,7.103232,7.0963383,-3.0631747,8.057098,-7.287952,8.63175,-5.9490266,8.474961,-5.3316584,6.871175,-5.5860295,6.409241,-5.176081,6.991242,-4.65668,7.6910477,-1.3344296e-05,5.126684,-1.8590577e-05,3.551607,-1.7793349e-05,2.0882332,-1.6504639e-05,1.3845514,-1.47510555e-05,0.9886799,-1.25867155e-05,0.69699633,-1.0067336e-05,0.8234621,-7.2716325e-06,0.64837754,-4.2754614e-06,0.6773707,-1.1654829e-06,0.6283397,1.970034e-06,0.6681882,5.0396507e-06,0.73386407,7.960859e-06,0.86524814,0.33408743,0.30371416,21.821311138420743,6.938789114265329,882.6688966733752,623.1765615759216,1006.0764132724719,2106.558783282499,-0.4282623552499817,0.187802110321274,0.12943955150519879,0.23110052835488396,0.052461187017898495,0.35890465940978866,0.2883629492341018,0.27804710342174327,-0.047107683601098536,0.12881371646401216,0.0005200538162892862,0.11533233941495089,0.034627187207397006,[135.99917763],Q4_3N2G21U7guk_4.wav,calm
-285.88644,51.540413,249.48466,35.830986,43.743645,24.460426,-8.925316,8.552103,16.916277,10.266937,10.449213,6.1602554,-0.5395467,6.0849996,4.402022,4.979517,2.8758354,4.9571214,-1.5946037,4.622141,0.5358093,4.139507,0.8247851,4.310368,-2.3040545,4.570082,0.013170189,4.575787,0.01270068,1.8369504,0.0030077328,3.194934,-0.00021863639,0.94590247,0.00084681256,1.23829,0.0007252543,0.9917214,-0.00012523761,0.7400232,-0.00020795394,0.6188701,3.8332928e-05,0.66248214,0.0004534682,0.5882495,0.0005594707,0.62878144,-0.00031492813,0.610409,-0.0012536707,0.64215326,0.3978381,0.27662483,20.034852811162608,5.5672932473289,559.2775768993326,400.96816457396255,815.090587165463,1000.5273390581706,-0.45127452693379566,0.12414132435529153,0.02291476558712847,0.1871322541950818,0.08543410928180252,0.24433192681228488,0.2582543970480521,0.17344668716103295,-0.061249027311382556,0.07975005642361346,0.033286308043305804,0.09968476307412531,0.02513341652506372,[67.99958882],Q1_3N2G21U7guk_6.wav,calm
-283.12933,64.457756,243.25906,46.912483,42.672825,24.246183,-6.5895605,12.947742,15.097695,8.764748,6.2726326,5.9409757,-2.52013,5.541618,1.5040734,5.644207,-0.02962714,4.787329,-1.2413095,4.4041014,0.5413025,3.9955587,-0.31990224,4.4416394,-1.9451716,5.613591,0.036207248,6.056268,0.027456611,3.4075956,-0.0017675391,3.0555692,-0.0011805526,1.1349005,0.0031459397,1.1587912,0.0007879894,0.97186494,0.0009112088,0.6834668,0.0003078718,0.78468263,-0.0005569054,0.6833465,0.0003842878,0.65573347,0.00033064937,0.6357139,4.6777037e-05,0.65750015,0.00058495096,0.6939824,0.38448596,0.2837089,20.643507400320534,6.154058675540487,626.5140921862796,445.11432802830365,877.3087986870752,1207.424539384439,-0.2451122591759976,0.19390328405330334,-0.2810310382385648,0.19953326842920582,-0.22538388430446152,0.22706903456173314,0.010779163359245393,0.2818994570302165,0.019639873733547964,0.09827353637179649,-0.0347943027539627,0.10423694491324155,0.029494483016496743,[60.09265988],Q1__8v0MFBZoco_1.wav,happy
-324.0034,77.05336,226.29099,61.060593,45.80563,22.573235,-3.9304519,15.634424,14.062827,9.20791,7.538274,5.8082986,-2.3495874,6.1192694,-0.23404564,5.5898905,-0.51939106,5.6423917,-2.3102298,4.5740128,-2.455802,4.9972787,-2.9280357,6.225371,-3.1780484,6.041757,0.0,6.2825494,5.811765e-09,3.494342,1.4529412e-09,3.0364919,-2.724265e-10,1.1794744,-1.4529412e-09,1.233158,0.0,0.91536003,-9.0808826e-11,0.7390298,-4.5404414e-10,0.7306571,4.9944854e-10,0.71466935,3.632353e-10,0.6229586,7.264706e-10,0.67195517,-1.2713236e-09,0.7336505,7.264706e-10,0.69353205,0.35978436,0.29806364,21.51181253861961,6.591939906966496,707.8565069968276,548.6492058874852,900.7161303352933,1253.713573482593,0.2796759714697658,0.16016014466004513,-0.21696062236718575,0.22989702897047104,0.10330053696656329,0.252941610616045,0.2168214503506581,0.23870122302004995,0.01964290195069403,0.14497848481887193,-0.07690742425176322,0.09700345387163023,0.02901707338483146,[78.30255682],Q1__8v0MFBZoco_0.wav,happy
-330.99316,102.99128,217.83688,87.609375,42.300266,25.585054,-5.3330812,14.834294,13.3659115,9.946241,6.7193723,7.5184274,-2.3869228,5.5802784,0.44690695,5.6024675,-1.6108041,4.216365,-3.0624301,3.8723843,-0.043900453,4.1746607,-0.83880085,4.6031866,-3.4742494,4.379865,-0.012492861,4.838085,-0.020788584,2.6687953,-0.017825007,2.6350214,-0.0040877955,1.0611093,0.00242884,1.0548834,-0.00038289343,0.9267722,-0.00037677996,0.6617809,0.00077040493,0.6369895,-0.0005495319,0.57259357,0.00027302775,0.54731214,0.0022275937,0.56541103,0.0011542472,0.61052483,-0.0010484094,0.6138721,0.44536147,0.2948558,19.31581348118498,6.006976212736908,906.0303731194605,855.904822276807,1707.6988704967443,2796.355711845772,0.22181194913839422,0.3044539128359539,0.14291059808513504,0.17001082424124625,-0.17973148665933636,0.13550905154869194,-0.1442491773553399,0.1717371959213131,-0.01176881816245709,0.07020823506574961,-0.0028544453571245102,0.08379396134499603,0.0483028103981826,[83.35433468],Q1_WpZ1rWHOCAQ_2.wav,happy
-324.81973,91.12205,217.3573,70.24929,40.24984,26.282015,-2.9621377,16.504162,13.718964,10.5113,4.8690023,6.7659874,-1.5649451,7.214237,-0.2632981,7.9422174,-4.8680367,6.9960117,-3.8961053,5.071353,-0.013784358,5.2474723,-3.52619,5.972288,-7.628662,5.600219,-3.3758383e-08,6.5498214,0.0,3.6609523,0.0,2.9222941,2.109899e-09,1.1079433,0.0,1.0593011,5.2747473e-10,0.9594566,2.2417677e-09,0.7989958,5.2747473e-10,0.9125271,-1.3186868e-09,0.74681246,1.0549495e-09,0.7546804,-1.8461616e-09,0.68295085,7.912121e-10,0.80092126,0.0,0.7550662,0.3873987,0.30655217,20.01276848655688,6.073001643752563,828.5858790975162,671.9449120621296,1194.7473846705614,1933.438102125842,0.2440643383274418,0.33704976467623093,0.1549649649576021,0.16449596647958717,-0.2400425441744194,0.14192734805101667,-0.3020739404725968,0.18946295131906551,-0.06883035032331514,0.10831059475435804,-0.03466291597430576,0.09415083923298094,0.03590811670353982,[123.046875],Q1_WpZ1rWHOCAQ_0.wav,happy
-326.5648,100.95278,223.26254,80.46193,44.266438,25.858435,-1.278382,16.809093,13.44013,9.708435,4.501268,6.4256167,-1.7372444,5.246149,-0.20632137,6.067202,-3.7723117,5.2188993,-3.3216472,4.3252277,-0.95148075,5.350886,-3.538536,5.5718513,-5.305553,5.231534,0.0,4.650883,-1.6879191e-08,2.6791518,0.0,2.6058202,5.2747473e-10,0.9955724,-1.0549495e-09,0.94408464,-1.0549495e-09,0.88998044,7.912121e-10,0.61392313,-7.912121e-10,0.6085398,7.912121e-10,0.63343537,1.3186868e-10,0.58101463,9.230808e-10,0.5411727,-1.0549495e-09,0.68142,-5.2747473e-10,0.5667699,0.4052976,0.28684592,19.685895744528633,5.8710920406526865,866.7613378787696,781.0155371796909,1341.6150253430933,2285.8563540343243,0.27343554559882327,0.2739246446426853,0.12004855473144725,0.19653210670182752,-0.269067234957727,0.14250145816635063,-0.09973877793475804,0.16323562530012165,-0.010668597992667592,0.06806771109315969,0.04139238643198306,0.10653986302255306,0.038996873703678096,[123.046875],Q1_WpZ1rWHOCAQ_1.wav,happy
-409.50348,65.37006,114.88284,64.61984,54.85078,26.7684,17.595526,17.503262,6.856626,12.511718,1.3443416,9.29524,-5.832611,7.4419475,-10.320066,7.665559,-10.162812,7.8333144,-7.4522395,8.98922,-5.790559,10.570351,-6.575442,11.181877,-7.5559936,11.461172,1.10171765e-08,5.645172,-5.5085883e-09,4.6145306,6.4266863e-09,1.8462516,2.295245e-09,1.5983862,2.2952451e-10,0.9472578,-2.2952451e-10,0.718089,4.5904902e-10,0.72906935,4.5904902e-10,0.6431008,0.0,0.63886017,-1.8361961e-09,0.66490036,4.5904902e-10,0.70856595,-4.5904902e-10,0.79681784,-2.2952451e-10,0.829844,0.20859656,0.3005057,21.223909346081445,7.637823617487284,1788.95096604899,1010.6512601573529,2294.6517162116425,2958.3458299393683,0.33064036387794804,0.29378281884375623,0.08667304651109664,0.4395933736785659,0.08919619548374882,0.507832668498205,-0.19977295140928636,0.28555282206661364,0.10941804835021485,0.16513627150829335,-0.052813877776259475,0.18374790777913996,0.036479603828219014,[69.83741554],Q3_iwxwLEvqeD8_0.wav,angry
-327.36606,77.56183,209.482,70.87889,67.9062,20.146267,6.1105666,13.904084,10.90796,8.245604,11.055109,4.692733,1.5161355,6.235442,0.5090914,5.1131096,1.6156163,4.343428,-0.44491613,4.267063,-0.9282128,3.9853778,-1.0785818,5.447804,-3.956056,5.0960865,-1.741374e-08,3.965932,0.0,2.3621943,0.0,2.1657624,-1.4964933e-09,0.7589246,-8.1626905e-10,1.0900508,5.4417937e-10,0.6186816,-2.7208968e-10,0.75669974,0.0,0.5850073,1.2924259e-09,0.48830685,0.0,0.5399689,-1.3604484e-10,0.53459096,1.3604484e-10,0.5883717,-6.802242e-11,0.60200083,0.34066588,0.2983524,21.046129868812386,6.503833437739319,925.3160714572767,785.1342258091704,1131.3071867198644,2016.4817835327215,0.336218089176967,0.3564150155880299,-0.07202297682295485,0.27928668059422607,-0.13282583128721065,0.41703665334316237,-0.2797246787774142,0.2144047464063452,0.02007911666756615,0.09413150307429526,0.07314122188145912,0.20674041158924614,0.027269497815620544,[69.83741554],Q2_iwxwLEvqeD8_1.wav,angry
-353.02936,44.387646,163.46022,44.8728,87.384926,18.90108,34.647293,11.802778,17.698183,7.729331,11.690033,5.3906035,3.597862,5.860763,-1.8031262,5.5181336,-2.597309,5.091039,-2.787722,4.6049147,-4.2100677,4.8792887,-6.0092273,5.8594065,-7.4800925,6.230536,0.0,3.5224063,1.0660542e-08,2.745313,-1.776757e-09,1.1081643,8.883785e-10,1.1873829,4.4418924e-10,0.58525026,2.2209462e-10,0.5432702,2.2209462e-10,0.6301824,1.3325677e-09,0.5288865,-5.552366e-10,0.5370916,-4.4418924e-10,0.51415044,-2.2209462e-10,0.563126,-8.883785e-10,0.6134108,0.0,0.61485285,0.294865,0.30141783,21.558850714231554,6.81960096102795,1130.8437614730176,632.6536088620529,885.0126425499243,1877.960900719997,0.151393189866793,0.3115327315645584,0.27054405020401934,0.3045705866009743,0.05717229263082811,0.4004024142924331,-0.19290732007337033,0.3443454819245548,0.033419063271485944,0.13360755486197212,0.0775010845828521,0.18699897030763066,0.02598590966319283,[75.99954044],Q4_f2b4kpdw7_c_0.wav,calm
-351.23276,34.534794,178.51285,33.353954,91.820854,14.361543,32.780987,10.443643,15.590631,6.0107446,11.054432,4.428645,3.5642126,5.6683793,-1.6306999,5.2884655,-2.153311,4.952181,-2.1665144,4.650357,-3.4701169,4.918992,-5.2231174,5.9424343,-6.8208613,6.113607,7.469953e-05,3.5099761,0.000103712715,2.7353919,9.797252e-05,1.2353978,8.8668115e-05,1.1944908,7.616144e-05,0.6169907,6.0936956e-05,0.5485531,4.359675e-05,0.6679047,2.4814773e-05,0.5605317,5.3285235e-06,0.54425824,-1.4109805e-05,0.5227338,-3.2742395e-05,0.5670757,-4.985898e-05,0.608913,-6.480157e-05,0.60211736,0.28743458,0.29932252,21.717620845724905,6.654110592567229,980.5531902083146,377.41305082444933,585.3084452396389,1232.863767440341,0.15922346074024876,0.29258876469511885,0.3156687906957716,0.2663687320094931,0.09478291674838103,0.3917491934295983,-0.17107480131288288,0.3194667098838153,0.053482275500160714,0.1230154357720538,0.04268054501799451,0.19271594399330969,0.022615581580700417,[83.35433468],Q4_f2b4kpdw7_c_1.wav,calm
