mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,delta_mfcc1_mean,delta_mfcc1_std,delta_mfcc2_mean,delta_mfcc2_std,delta_mfcc3_mean,delta_mfcc3_std,delta_mfcc4_mean,delta_mfcc4_std,delta_mfcc5_mean,delta_mfcc5_std,delta_mfcc6_mean,delta_mfcc6_std,delta_mfcc7_mean,delta_mfcc7_std,delta_mfcc8_mean,delta_mfcc8_std,delta_mfcc9_mean,delta_mfcc9_std,delta_mfcc10_mean,delta_mfcc10_std,delta_mfcc11_mean,delta_mfcc11_std,delta_mfcc12_mean,delta_mfcc12_std,delta_mfcc13_mean,delta_mfcc13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,tonnetz1_mean,tonnetz1_std,tonnetz2_mean,tonnetz2_std,tonnetz3_mean,tonnetz3_std,tonnetz4_mean,tonnetz4_std,tonnetz5_mean,tonnetz5_std,tonnetz6_mean,tonnetz6_std,zcr_mean,tempo,file,emotion
-184.69536,44.692467,98.6633,31.354193,18.290323,18.292978,29.396973,17.468662,-11.633342,10.868152,15.319611,9.714031,-3.967102,9.517762,0.5581672,8.549976,-14.974295,11.765627,7.7757196,9.48856,-4.9304748,10.494821,4.859432,8.055821,-5.431534,8.387815,0.14874104,8.649221,0.032865055,4.5076327,0.019508127,3.1646712,0.019502563,2.5220785,-0.0068733594,1.6530046,0.010579303,1.4176422,-0.006457593,1.4504753,0.0029918074,1.3561925,-0.0066548856,1.6635303,0.0005776591,1.4395738,-0.001370925,1.2373674,-0.0010273271,1.2376748,-0.005530365,1.2495248,0.3090469,0.30618542,24.730514851707643,12.111294843997346,2444.2690470642156,396.52722617365936,4936.827952931801,1593.8114578953077,0.19236542413678667,0.11952888274065844,-0.1703601219101178,0.1427231477707691,0.14475943095644203,0.18769092776841298,0.1497194367515602,0.1709905532818829,0.04832289357861485,0.08073753709720598,-0.057391880934116055,0.07263673907725736,0.08692940776339515,[92.28515625],18.wav,sad
-67.36313,52.72906,139.20528,33.912346,-15.406793,18.861225,26.28433,14.796026,7.8910856,10.9109335,3.864227,9.133983,3.2025874,8.528121,3.6212256,10.6591835,2.8029382,7.262803,6.5741916,8.484873,-6.652034,7.0105114,6.3723845,6.4239316,-4.8012967,6.8795705,0.1748508,6.9935594,0.045753226,3.7426448,0.014029756,2.617794,0.0010655128,1.680287,0.01268897,1.465055,-0.012330432,1.4212791,0.0014893418,1.2084996,0.0048330147,1.6660787,0.0030756895,1.240728,-0.002185181,1.4018753,-0.009146828,1.1008022,-0.0057171076,1.1637331,-0.0030210484,1.2045511,0.4153917,0.28164366,23.437187723935345,10.739998780044887,2002.811589383138,567.8401007782101,3545.153305211018,1676.1278502373154,-0.17788086928708827,0.10326087499094477,0.04983055187656808,0.11951791106032651,0.037237256532054334,0.13970478722051527,0.0011915361494321223,0.21041568931851937,-0.01138390701722622,0.05977580653114444,-0.025719824069798808,0.05702416232207468,0.06871174291237113,[123.046875],19.wav,calm
-122.691414,70.160034,90.39293,27.749378,7.5038548,25.910679,46.314445,11.58517,13.10176,10.942869,5.3706045,9.112344,0.56297493,8.478249,6.6280584,7.826667,-2.3802497,7.79684,5.961884,7.2565503,-1.9218475,9.053619,2.0369012,9.821285,2.6450992,9.282691,0.21411654,13.341982,0.015449485,5.084425,-0.012805445,4.1109915,0.01757142,2.1963115,0.00045864165,1.874983,0.005472017,1.6996242,0.0024263663,1.4144149,0.0008607073,1.3326653,0.00043848125,1.211954,0.0051924414,1.1660331,0.004225498,1.3846134,0.007398429,1.3391515,0.01081133,1.3564378,0.35333547,0.30178192,23.009837529123903,11.174172929984719,2401.405758357201,465.3922735356859,4664.208342562017,1528.8197995239925,0.14433120200988794,0.12115697180742237,-0.012617117899209137,0.12140265385164427,-0.028538718144649915,0.1528872175245064,0.044827487026868756,0.16223659760358722,0.013472715867679431,0.05023473039152118,0.02170667097983004,0.05731262487647709,0.11127501812177835,[112.34714674],20.wav,happy
-85.238556,56.97786,118.40578,24.160273,0.00065909163,14.089741,22.948877,9.994597,-10.737711,7.9341817,5.762177,6.5905046,-1.7877921,7.1447306,2.97051,6.693248,-13.419085,7.1834574,-4.4737897,7.8472834,-6.0700207,7.107165,4.9366145,7.5726337,-8.1510725,6.5259466,0.28119114,9.101387,0.024714295,4.754318,-0.011242696,2.7294943,-0.0041542486,1.9491405,-0.016204402,1.3916895,0.0017210931,1.2323613,-0.012672759,1.3135616,-0.0032072726,1.1073382,-0.010402591,1.1890392,-0.0042062323,1.1542617,-0.01277152,1.2147213,0.003898603,1.4500539,0.0053034364,1.1270192,0.28108186,0.28421995,26.142784679418764,11.075142188991325,2073.296431440527,415.10888756988487,3617.955316605487,1221.2609784538904,-0.41049267127043554,0.1338841232061014,0.12279746896959315,0.11013641570247878,0.29491307415149226,0.12259496961093037,-0.19943327798413596,0.13377059606737143,0.07281597577070517,0.0369706816570093,0.11569429578406318,0.07070607518445825,0.07149886495363215,[135.99917763],21.wav,happy
-133.05273,79.013016,134.36333,22.002829,-21.863459,23.066538,34.980564,14.811934,10.51219,8.470454,1.55288,10.329149,5.1067214,7.8103237,4.551678,7.319487,0.8002857,6.560475,1.17792,9.159133,-4.220307,7.314043,-2.7460277,8.4116335,-1.5298989,7.1343927,0.18898463,8.7178,0.0646559,4.1095715,-0.02656153,2.8858824,0.008206322,2.0708017,0.0033518171,1.403636,0.005491082,1.4057518,0.01515429,1.1910071,0.005426922,1.2212842,0.0026193417,1.0979881,0.0011992307,1.3227243,0.008443677,1.1787772,0.0046989108,1.3499242,0.0038584508,1.2673411,0.4132085,0.29133382,23.060428132906043,11.363971187258825,1923.9729787614197,427.6107983935488,3234.4092048566367,1144.7509991057022,0.09958848995299142,0.09507530366595589,0.1050648742895286,0.07424599803948054,-0.025633549494861303,0.12001419813717742,-0.052593769353920634,0.15165276755486612,-0.022464526249101176,0.04950562625777304,0.005327376171096883,0.04443843656334844,0.07378860945554123,[99.38401442],22.wav,sad
-99.566475,37.61225,92.03692,17.60975,-12.129552,20.33196,35.323097,10.045824,-11.491535,13.053449,8.622589,8.969274,-3.5487583,9.725959,5.5406423,8.403075,-11.303009,10.724431,-5.904122,7.7509084,-15.082669,10.537139,-8.674547,9.335402,-5.1339326,10.480235,0.20395721,5.6954722,0.03561931,2.7517824,0.0060926275,2.3870025,0.0010945813,1.4926473,-0.01808032,1.7002623,-0.0014344534,1.2641186,0.005571402,1.4918523,0.007799522,1.2776027,-0.0062204776,1.3411275,0.0005014595,1.1357276,-0.011995493,1.6041402,-0.014213545,1.321039,-0.011505976,1.3283249,0.26718205,0.30103227,23.58770090988812,11.682720337580177,2224.4930159166324,167.11144028969355,4401.687362647314,623.4608900728714,2.216664749485029e-05,0.10610283452528316,-0.06520911604661903,0.09761129354080665,-0.02739164539738115,0.19611344912770545,-0.11505613479636656,0.17921045396734486,0.011065452177946206,0.06306903641595511,0.00044452537148423164,0.06721098961825628,0.08148510956014941,[95.703125],24.wav,calm
-80.6989,47.018295,84.85948,20.1865,-17.650564,23.45312,45.271614,10.198499,2.2302587,12.870982,14.147564,8.758624,0.8728635,7.697668,13.100048,7.0002537,3.699801,8.51694,1.9997047,8.161481,2.525222,6.972653,2.6913958,6.6120048,-4.7873797,6.570274,0.16885972,6.371992,0.05332638,2.9392707,-0.0021556872,2.3511,0.015128173,1.5417017,0.002618822,1.6039801,-0.0012806598,1.3148935,-0.00010437575,1.3076538,0.0070180693,1.1232048,0.0051303674,1.1550623,0.013789116,1.0503286,0.0039120396,1.0256009,0.008249408,0.9788991,-0.001864957,0.97672385,0.44329256,0.2978024,21.520733902504492,12.446376623035189,2288.3284290373454,293.79517614761,4764.5290463195515,811.9427768765097,0.030152515800578126,0.05007668983228826,0.008062854453436255,0.09071464503241239,0.0770973058888613,0.10834545134676006,-0.06691788672001789,0.09488766379884868,0.028485999585122823,0.03430418679810217,0.005538472376998119,0.0410673325298652,0.10406579042697063,[71.77734375],25.wav,calm
-134.77502,55.82393,82.444176,25.52722,13.481061,28.520178,23.750387,14.142985,11.327882,13.867618,25.37134,10.462194,7.5809937,12.118751,12.598612,10.769779,1.1521243,10.897488,3.1831555,13.920153,-0.35157698,8.279818,5.110512,8.742528,-1.9086093,8.117879,0.08933452,9.840073,0.0118023325,3.687071,0.025190024,4.050939,0.01829747,2.2203612,0.002164324,2.0193434,0.00923643,1.7515621,0.006150089,1.8227482,0.004833776,1.5031677,-0.013306146,1.5595387,-0.009743154,1.7164193,0.0046336656,1.2911751,0.011556753,1.325562,-0.0033970496,1.2473651,0.373437,0.30237484,23.33264423624315,12.359922555431208,2681.2177634233553,523.3669803088635,5551.198717884182,1710.906279874287,-0.004231766227299232,0.21609700524669298,-0.12373505114853109,0.1824191972579704,-0.04245624369989722,0.22092963519461595,0.03460090203095457,0.24839730984935282,0.011854610821402729,0.11632276048979473,-0.05615594261793956,0.08847067384871253,0.0938292827802835,[83.35433468],31.wav,sad
-75.75742,55.235306,135.79657,23.557987,-78.17677,9.792327,31.273434,17.94313,3.6359491,12.445524,-4.195636,14.18638,3.1040869,11.219497,9.432132,8.443489,-11.401617,7.3082423,-1.6659521,10.493911,-3.3812869,8.671466,4.239729,7.431998,-11.068256,6.6072965,0.1427999,8.478245,0.03586392,3.744013,-0.02601468,1.7148896,0.025132695,2.5558612,0.009740972,1.4233022,0.0026321972,2.440861,0.0006255523,1.7441202,-0.0010805369,1.5164953,-0.006932512,1.1310097,-0.00026066328,1.5491388,-0.0026837713,1.3060772,0.002248596,1.1718223,-0.008868343,1.0469685,0.30974007,0.29040155,25.370560274573464,10.988925682342154,1397.1487480848598,148.214800236048,2856.5347887806056,278.04047773436173,0.13369392171528333,0.12194314501328105,0.1889075024070734,0.1428965483918387,-0.11830914100900944,0.13081882936514136,0.11898017828064639,0.14847321127442833,-0.026133422358653798,0.050748625879916305,0.0837181435235459,0.05607295379380111,0.1263193661404639,[71.77734375],32.wav,sad
-112.345276,66.13392,105.50487,29.535757,12.812905,17.93127,20.08218,16.756935,1.1690434,14.991792,20.368122,13.3263,-1.3750181,10.841314,-6.198103,11.851425,-7.990296,10.82336,-5.9951296,10.067622,-8.228358,11.422517,4.002665,9.2719145,-5.448622,9.009996,0.0026268545,11.752675,0.032795627,5.42063,0.0065447115,3.3470569,0.0037206858,3.0121295,-0.0017941665,2.4748354,0.010018608,2.050807,-0.0074938284,2.0377173,-0.0015451828,1.9369656,-0.0007264416,1.9227326,-0.0031745601,1.8246889,0.004329888,1.9500598,-0.002047479,1.6071537,-0.012825062,1.6178795,0.25898105,0.30506077,25.080180473739404,11.19191197220027,2249.703262095206,442.5784845480206,3892.63955636592,1679.2063296875613,-0.03284170599904534,0.13017512480959018,0.14477983589788956,0.11526663428836936,-0.19193576675701102,0.1844862697084306,-0.09143057733962355,0.162924138704226,-0.028200042564579097,0.07834921471546402,-0.0601489262181319,0.057221311788932895,0.0702342643128542,[95.703125],35.wav,angry
-79.92538,36.299583,108.695015,23.441687,-25.457644,16.263641,40.993797,12.444528,-1.2617806,9.175149,3.1215532,7.764306,2.6284366,9.2150345,6.147479,7.5947385,2.373077,7.0726447,-0.53993773,6.150139,-2.7072644,7.06082,6.218867,5.5869265,-2.2809472,5.4908004,0.21197674,7.387054,0.006956266,4.5644135,0.0074874377,3.4726782,-0.002131831,2.5745,0.003237213,1.4655199,0.0006781588,1.3096502,0.00027521764,1.5132952,0.007749235,1.1689199,-0.0003925756,1.259475,-0.0030983798,0.9361755,-0.0010152755,1.1268808,-0.002032132,0.9650594,-0.0010146301,0.97197044,0.42141572,0.2984101,21.850368854446625,12.244346892605623,2099.7854764894437,329.9031220114916,4057.144058070232,858.9176607111459,0.1171250001520089,0.09560214613720788,-0.08314117790138517,0.09030464010411766,0.03831856391469406,0.15106636632715506,0.017194827314292838,0.1104255339757114,-0.021294928549827414,0.05295022138925025,0.005522500584022017,0.05096088015529029,0.07800469152706185,[135.99917763],37.wav,happy
-35.678856,54.365448,77.95757,21.745573,-39.76149,28.041729,34.346428,15.715027,-10.52651,12.728104,3.6872797,10.45544,-4.220857,8.02453,-4.318828,10.807266,-10.798948,8.958629,0.8845661,8.151914,-3.9520357,13.387994,5.7093143,9.127439,-6.0748677,8.091296,0.21453549,8.92449,0.044040985,3.2769208,-0.0455088,3.7402837,0.0034744032,2.0142348,-0.011705056,1.9124541,-0.0012482599,1.6115414,0.00083069195,1.4956753,0.002421581,1.5578041,-0.0072390623,1.3412095,-0.0049380367,1.2929089,-0.0049508186,1.5820023,-0.004803422,1.408456,-0.009526938,1.2296511,0.3520728,0.30014214,23.35799674959642,12.926485750428977,2121.1653300861035,273.80405732912226,4562.260047877222,718.3176774939946,0.1616939662300069,0.11740978850970983,-0.05851970057498344,0.12652757516643515,0.04912997626769974,0.1415156836369036,0.04595899599758277,0.14783757665511962,0.00210519441040479,0.06025768736088069,-0.027741761049970615,0.05453858983189131,0.1593469760271767,[123.046875],39.wav,happy
-185.59286,79.852234,123.87382,31.09673,5.9008164,17.855516,32.78371,11.970577,6.978976,13.382443,9.747341,9.613944,-2.9548159,8.91012,2.8089285,8.00017,-1.5715826,6.88561,-1.0693525,7.006024,-5.330536,7.3685803,0.048504744,7.4637856,-1.7887014,7.0142574,0.17961086,8.904352,0.054962095,4.9762244,0.00040648587,2.8493452,0.0012281704,1.7567931,-0.0025988407,1.8533268,-0.0033849813,1.4015739,-0.0011554322,1.4222618,0.0043944772,1.2458382,-0.0012371554,1.1619554,0.0037099326,1.059196,0.0033087055,1.1022081,0.0056604045,1.0536343,0.0024780645,1.0257856,0.33529156,0.29833433,23.738576547000616,10.733832869320183,2050.291622348441,534.5740912219537,3340.5308907698995,1681.1796517724852,0.2123398659045595,0.1678792662613472,-0.003405539648935831,0.2930467366858291,0.16206168379209454,0.20092667034261552,0.04519736514024161,0.2611584884057062,0.021068147180187752,0.074959556402709,0.0034682741298714065,0.10878973463749776,0.05438084629379186,[123.046875],40.wav,sad
-69.1649,27.043737,137.58673,17.02441,-29.863169,15.972544,29.709589,8.531661,6.560717,9.757508,0.82310426,6.4106927,-5.1383414,6.8368917,-3.8790278,6.614098,-7.304815,6.3844123,1.7469473,6.261725,-6.3340154,5.582027,-1.1219558,5.3588243,-5.832035,5.209136,0.18332748,5.739235,0.042567544,3.498673,-0.012303763,3.174924,0.021626294,1.5847179,0.0067194025,1.5244901,0.0042723734,1.0449187,-0.0066531044,1.0019894,-0.009905436,1.0384002,-0.0037476781,0.97342384,0.0011208794,0.92095244,-0.0023441934,0.9007387,0.00670452,0.87474144,0.0019380127,0.866114,0.41810277,0.27443025,22.142270036935066,11.26930179755144,1839.0115468383335,293.05292678190574,3088.1665668290916,618.3196625479746,0.03668267301204651,0.06824782579386621,-0.14181656325620154,0.06786648044106565,-0.10632398140079101,0.10810363300152631,-0.017851118950807397,0.12148705842497334,0.030323012822481028,0.034055646678309015,-0.018377683065788426,0.042574849603964036,0.07616809962951031,[112.34714674],41.wav,angry
-82.11516,27.316713,126.39825,16.582867,-21.96563,12.233299,32.599327,8.056701,13.198458,8.057261,10.199438,6.2740436,5.3138075,5.831454,7.467209,6.305289,-5.693064,6.211977,8.253849,6.1617517,0.25975558,6.047185,1.6233124,5.808791,2.4013128,5.6687937,0.20706496,4.7768917,0.02679288,2.9099205,-0.0034984322,2.263935,0.009050703,1.3854687,0.0025772206,1.4438167,0.0094039375,1.0793189,0.0036592474,1.0805571,0.0002844739,0.9912681,0.0025761486,1.0022573,-0.0020086304,0.9676832,-0.004114307,1.0731807,-0.006582202,0.9586199,-0.0024010888,0.9749415,0.4755639,0.27176005,21.118132080592325,10.914448786948222,1984.0016675879915,261.75365601711275,3343.2906255033827,769.3857960740529,0.15725642707249876,0.07231645001316846,0.009386088065566674,0.08457305812540171,0.022714969670860466,0.1622767968554378,-0.045054607848954265,0.10011992165323147,0.012880861763744453,0.03467931317263102,0.009978194199094516,0.04785594872653619,0.0743909068943299,[107.66601562],42.wav,happy
